X,Y,aun,school_num,location_id,school_name,school_name_label,street_address,zip_code,phone_number,grade_level,grade_org,enrollment,type,type_specific,objectid
-8351694.6464986,4870812.15397355,,,,NEW FOUNDATIONS CHARTER SCHOOL,NEW FOUNDATIONS CHARTER SCHOOL,4850 RHAWN ST,19136,(215) 344-6410,HIGH SCHOOL,9-12,,2,CHARTER,396
-8362744.05297098,4870124.229381,126513452,8205,3414,OLNEY HIGH SCHOOL,OLNEY HIGH SCHOOL CONTINUATION ACADEMY,100 W DUNCANNON AVE,19120,(215) 400-9140,HIGH SCHOOL,9-12,25,1,CONTRACTED,397
-8360717.25461782,4866709.58444386,,,8890,ONE BRIGHT RAY-SIMPSON CAMPUS,ONE BRIGHT RAY - SIMPSON EVENING,1142 E ERIE AVE,19124,(215) 744-6000,HIGH SCHOOL,9-12,176,1,CONTRACTED,398
-8362948.48480614,4865757.71255509,133513315,8149,3406,JOHN B STETSON MIDDLE SCHOOL,JOHN B STETSON MIDDLE SCHOOL CONTINUATION ACADEMY,3200 B ST,19134,(215) 400-9150,,5-8,22,1,CONTRACTED,399
-8368244.1938692,4873508.90467306,,,,,WISSAHICKON CHARTER SCHOOL,815 E WASHINGTON LN,19138,(267) 774-4370,ELEMENTARY/MIDDLE,K-8,,2,CHARTER,400
-8362101.59464061,4871067.75559173,,,,EXCEL ACADEMY CENTRAL,EXCEL ACADEMY CENTRAL,201 E OLNEY AVE,19120,(215) 346-8970,HIGH SCHOOL,9-12,197,1,CONTRACTED,401
-8367986.26167796,4854394.65362673,,,,BETHEL BAPTIST ACADEMY,BETHEL BAPTIST ACADEMY,2400 S BROAD ST,19145,(215) 426-1909,ELEMENTARY/MIDDLE/HIGH,PREK-12,,3,PRIVATE,402
-8375521.97768237,4859781.80051033,126515001,7245,1100,"SAYRE, WILLIAM L. HIGH SCHOOL",WILLIAM L. SAYRE HIGH SCHOOL,5800 WALNUT ST,19139,(215) 400-7800,HIGH SCHOOL,9-12,447,1,DISTRICT,403
-8375938.37149599,4863938.64147911,126515001,,2680,SCIENCE LEADERSHIP ACADEMY AT BEEBER,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,5925 MALVERN AVE,19131,(215) 400-7270,MIDDLE/HIGH,5-12,533,1,DISTRICT,404
-8366992.58814469,4860650.57181108,126515001,7906,2650,SCIENCE LEADERSHIP ACADEMY,SCIENCE LEADERSHIP ACADEMY,550 N BROAD ST,19130,(215) 400-7830,HIGH SCHOOL,9-12,502,1,DISTRICT,405
-8370628.99210223,4859803.31393686,126515001,,2050,SCIENCE LEADERSHIP ACADEMY MIDDLE SCHOOL,SCIENCE LEADERSHIP ACADEMY MIDDLE SCHOOL,3610 WARREN ST,19104,(215) 400-8320,MIDDLE SCHOOL,5-8,353,1,DISTRICT,406
-8365753.35582895,4854159.35723193,126515001,3653,2630,"SHARSWOOD, GEORGE SCHOOL",GEORGE W. SHARSWOOD SCHOOL,2300 S 2ND ST,19148,(215) 400-8270,ELEMENTARY/MIDDLE,K-8,328,1,DISTRICT,407
-8375516.29486098,4873425.74442936,126515001,3725,6380,SHAWMONT SCHOOL,SHAWMONT SCHOOL,535 SHAWMONT AVE,19128,(215) 400-3440,ELEMENTARY/MIDDLE,K-8,457,1,DISTRICT,408
-8363614.79405715,4865019.70302633,126515001,3702,5410,"SHEPPARD, ISAAC A. SCHOOL",ISAAC A. SHEPPARD SCHOOL,120 W CAMBRIA ST,19133,(215) 400-7070,ELEMENTARY SCHOOL,K-4,123,1,DISTRICT,409
-8361677.25188271,4865881.52715532,126515001,3800,5530,GLORIA CASAREZ ELEMENTARY SCHOOL,GLORIA CASAREZ ELEMENTARY SCHOOL,800 E ONTARIO ST,19134,(215) 400-7160,ELEMENTARY SCHOOL,K-5,438,1,DISTRICT,410
-8356155.46329058,4872465.29831741,126515001,3773,8340,"SOLIS-COHEN, SOLOMON SCHOOL",SOLOMON SOLIS-COHEN SCHOOL,7001 HORROCKS ST,19149,(215) 400-3250,ELEMENTARY SCHOOL,K-5,1352,1,DISTRICT,411
-8367711.68459755,4854879.81538424,126515001,3859,2000,SOUTH PHILADELPHIA HIGH SCHOOL,SOUTH PHILADELPHIA HIGH SCHOOL,2101 S BROAD ST,19148,(215) 400-8400,HIGH SCHOOL,9-12,656,1,DISTRICT,412
-8366799.87435863,4855179.33851252,126515001,3654,2640,SOUTHWARK SCHOOL,SOUTHWARK SCHOOL,1835 S 9TH ST,19148,(215) 400-8280,ELEMENTARY/MIDDLE,K-8,946,1,DISTRICT,413
-8366343.28161768,4860880.94159043,126515001,3655,5560,SPRING GARDEN SCHOOL,SPRING GARDEN SCHOOL,1146 MELON ST,19123,(215) 400-7610,ELEMENTARY/MIDDLE,K-8,236,1,DISTRICT,414
-8357065.94738012,4871384.63116475,126515001,7234,8350,"SPRUANCE, GILBERT SCHOOL",GILBERT SPRUANCE SCHOOL,6401 HORROCKS ST,19149,(215) 400-3290,ELEMENTARY/MIDDLE,K-8,1258,1,DISTRICT,415
-8367980.76523387,4857290.52843607,126515001,3635,2450,"STANTON, EDWIN M. SCHOOL",EDWIN M. STANTON SCHOOL,901 S 17TH ST,19146,(215) 400-7960,ELEMENTARY/MIDDLE,K-8,316,1,DISTRICT,416
-8358436.43399686,4867650.19511052,126515001,4963,7290,"STEARNE, ALLEN M. SCHOOL",ALLEN M. STEARNE SCHOOL,1655 UNITY ST,19124,(215) 400-3980,ELEMENTARY/MIDDLE,K-8,374,1,DISTRICT,417
-8366426.79568612,4868673.89659028,126515001,3727,6390,"STEEL, EDWARD SCHOOL",EDWARD T. STEEL SCHOOL,4301 WAYNE AVE,19140,(215) 400-3910,ELEMENTARY/MIDDLE,K-8,363,1,DISTRICT,418
-8369447.33875207,4864597.27176853,126515001,7255,4140,STRAWBERRY MANSION HIGH SCHOOL,STRAWBERRY MANSION HIGH SCHOOL,3133 RIDGE AVE,19121,(215) 400-7500,HIGH SCHOOL,9-12,307,1,DISTRICT,419
-8356409.90220412,4868262.1047941,126515001,3753,7430,"SULLIVAN, JAMES J. SCHOOL",JAMES J. SULLIVAN SCHOOL,5300 DITMAN ST,19124,(215) 400-3960,ELEMENTARY SCHOOL,K-5,373,1,DISTRICT,420
-8350519.01658501,4879336.39372856,126515001,7072,8090,SWENSON ARTS/TECH HIGH SCHOOL,SWENSON ARTS AND TECHNOLOGY HIGH SCHOOL,2750 RED LION RD,19114,(215) 400-3140,HIGH SCHOOL,9-12,805,1,DISTRICT,421
-8369452.01975744,4864512.84230252,126515001,,,ONE BRIGHT RAY MANSION,ONE BRIGHT RAY MANSION,3133 RIDGE AVE,19121,(215) 999-3110,HIGH SCHOOL,9-12,147,1,CONTRACTED,422
-8369442.80491312,4864512.30013883,126515001,,,ONE BRIGHT RAY MANSION EVENING,ONE BRIGHT RAY MANSION EVENING,3133 RIDGE AVE,19121,(215) 999-3110,HIGH SCHOOL,9-12,88,1,CONTRACTED,423
-8360290.05406864,4865662.12760502,126516724,,,DEEP ROOTS CHARTER SCHOOL,DEEP ROOTS CHARTER SCHOOL,3556 FRANKFORD AVE,19134,(267) 399-3727,ELEMENTARY SCHOOL,K-5,350,2,CHARTER,424
-8366340.92343548,4867902.74277278,126517643,,,MASTERY PREP ELEMENTARY CHARTER SCHOOL,MASTERY PREP ELEMENTARY CHARTER SCHOOL,1801 W PIKE ST,19140,(215) 866-0067,ELEMENTARY SCHOOL,K-3,608,2,CHARTER,425
-8348038.10639357,4881859.66369706,126511624,3445,,MAST III CHARTER SCHOOL,MAST III CHARTER SCHOOL,1 CROWN WAY,19154,(267) 574-9855,ELEMENTARY SCHOOL,K-8,1292,2,CHARTER,426
-8369367.80009457,4867691.33204562,126510929,3446,,PHILADELPHIA HEBREW PUBLIC CHARTER SCHOOL,PHILADELPHIA HEBREW PUBLIC CHARTER SCHOOL,3300 HENRY AVE,19129,(267) 225-1511,ELEMENTARY SCHOOL,K-1,574,2,CHARTER,427
-8367912.62982483,4854361.05161429,,,,PHILADELPHIA PERFORMING ARTS CHARTER: STRING THEORY (E. CAMPUS),PHILADELPHIA PERFORMING ARTS CHARTER: STRING THEORY (E. CAMPUS),2407 S BROAD ST,19148,(215) 278-2460,ELEMENTARY SCHOOL,K-1,,2,CHARTER,428
-8357293.42115254,4878759.2306823,300513605,,,FOX CHASE FARMS,FOX CHASE FARMS,8500 PINE RD,19111,(215) 400-3310,UNGRADED,UNGRADED,,1,DISTRICT,429
-8362196.34106667,4863287.22508159,326510730,,,LIGUORI ACADEMY,LIGUORI ACADMY,2343 E TUCKER ST,19125,(267) 571-1952,HIGH SCHOOL,9-12,,3,PRIVATE,430
-8366590.40686019,4875746.61009813,226512587,,,NEW MEDINA LEARNING INSTITUTE,NEW MEDINA LEARNING INSTITUTE,"7401 LIMEKILN PIKE, 2ND FLOOR",19138,(215) 298-9994,ELEMENTARY/MIDDLE/HIGH,K-12,,3,PRIVATE,431
-8362744.05297098,4870124.229381,126513452,8205,3414,OLNEY HIGH SCHOOL,OLNEY HIGH SCHOOL,100 W DUNCANNON AVE,19120,(215) 400-9140,HIGH SCHOOL,9-12,1148,1,DISTRICT,432
-8371763.2454937,4861148.5080713,126510010,7750,3368,BELMONT ELEMENTARY CHARTER,BELMONT CHARTER SCHOOL,4030 BROWN ST,19104,(215) 823-8208,ELEMENTARY/MIDDLE/HIGH,K-12,948,2,CHARTER,433
-8374940.54950785,4858934.24386068,185515523,7981,3388,BOYS LATIN OF PHILADELPHIA CHARTER,BOYS LATIN OF PHILADELPHIA CHARTER SCHOOL,5501 CEDAR AVE,19143,(215) 387-5149,HIGH SCHOOL,9-12,754,2,CHARTER,434
-8368738.60752965,4862765.28049638,,,2310,ACHIEVE ACADEMY,"ACHIEVE ACADEMY
",1435 N 26TH ST,19121,(215) 684-5080,MIDDLE/HIGH,6-12,63,1,CONTRACTED,435
-8363055.76477182,4868157.14051908,,8120,3820,ACHIEVE ACADEMY EAST,ACHIEVE ACADEMY EAST,4224 N FRONT ST,19140,(267) 335-4764,MIDDLE/HIGH,6-12,62,1,CONTRACTED,436
-8366611.84052251,4857020.89482934,126513160,7575,3306,CHRISTOPHER COLUMBUS CHARTER,CHRISTOPHER COLUMBUS CHARTER SCHOOL,916 CHRISTIAN ST,19147,(215) 925-7400,ELEMENTARY SCHOOL,K-4,842,2,CHARTER,437
-8360838.55397192,4866619.89520557,126512840,7510,3301,COMMUNITY ACADEMY OF PHILADELPHIA,COMMUNITY ACADEMY OF PHILADELPHIA CHARTER SCHOOL,1100 E ERIE AVE,19124,(215) 533-6700,ELEMENTARY/MIDDLE/HIGH,K-12,1242,2,CHARTER,438
-8363008.48109136,4868155.16847569,,,3190,CROSSROADS @ HUNTING PARK,CROSSROADS AT HUNTING PARK,4224 N FRONT ST,19140,(215) 400-9060,ELEMENTARY SCHOOL,3-6,32,1,DISTRICT,439
-8372397.13829261,4861497.15520236,,,8690,CROSSROADS ACCELERATED ACADEMY,CROSSROADS ACCELERATED ACADEMY,4300 WESTMINSTER AVE,19104,(215) 400-9070,MIDDLE/HIGH,7-10,61,1,DISTRICT,440
-8362534.88407125,4872726.67738448,126513100,7564,3307,DE HOSTOS CHARTER SCHOOL,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,6301 N 2ND ST,19120,(215) 455-2300,ELEMENTARY/MIDDLE,K-8,631,2,CHARTER,441
-8372790.25428719,4862651.09548276,126510011,7775,3372,DISCOVERY CHARTER SCHOOL,DISCOVERY CHARTER SCHOOL,4700 PARKSIDE AVE,19131,(215) 879-8182,ELEMENTARY/MIDDLE,K-8,621,2,CHARTER,442
-8367838.77315603,4863703.82794437,126518547,8150,3412,DOUGLASS MASTERY CHARTER,MASTERY CHARTER SCHOOL AT DOUGLASS,2118 W NORRIS ST,19121,(215) 684-5063,ELEMENTARY/MIDDLE,K-8,524,2,CHARTER,443
-8360235.3368508,4865712.65636201,,,3510,EL CENTRO DE ESTUDIANTES,EL CENTRO DE ESTUDIANTES (BIG PICTURE),3360 FRANKFORD AVE,19134,(267) 687-1172,HIGH SCHOOL,9-12,121,1,CONTRACTED,444
-8363728.39176625,4868113.48462424,126513440,7665,3333,ESPERANZA ACADEMY CHARTER,ESPERANZA ACADEMY CHARTER SCHOOL,301 W HUNTING PARK AVE,19140,(215) 457-3667,HIGH SCHOOL,9-12,1643,2,CHARTER,445
-8368738.60752965,4862765.28049638,,,8080,EXCEL ACADEMY NORTH,EXCEL ACADEMY NORTH,1435 N 26TH ST,19121,(215) 684-5080,HIGH SCHOOL,9-12,161,1,CONTRACTED,446
-8356268.31704373,4867013.91146737,126510014,7777,3366,MARITIME ACADEMY CHARTER,MARITIME ACADEMY CHARTER SCHOOL (MACS),2275 BRIDGE ST,19137,(215) 535-4555,ELEMENTARY/MIDDLE/HIGH,K-8,836,2,CHARTER,447
-8353987.36652672,4868543.74898046,126513117,,3440,MAST COMMUNITY CHARTER II,MAST COMMUNITY CHARTER SCHOOL II,6501 NEW STATE RD,19135,(267) 526-0005,ELEMENTARY/MIDDLE/HIGH,3-12,1880,2,CHARTER,448
-8366630.60285488,4867531.04821406,126519644,8259,3420,MASTERY CHARTER @ CLEVELAND,MASTERY CHARTER SCHOOL AT CLEVELAND,3701 N 19TH ST,19140,(215) 227-5042,ELEMENTARY/MIDDLE,K-8,742,2,CHARTER,449
-8365731.3300135,4865331.17974612,126511748,8208,3415,MASTERY CHARTER @ CLYMER,MASTERY CHARTER SCHOOL AT CLYMER,1201 W RUSH ST,19133,(215) 223-2243,ELEMENTARY SCHOOL,K-6,422,2,CHARTER,450
-8366338.02866967,4868007.49794994,126513734,8207,3416,MASTERY CHARTER @ GRATZ HIGH,MASTERY CHARTER SCHOOL AT GRATZ,1798 W HUNTING PARK AVE,19140,(215) 227-4408,MIDDLE/HIGH,7-12,1041,2,CHARTER,451
-8369740.35605826,4855550.78488841,126512960,7540,3313,PREPARATORY CHARTER SCHOOL,"PREPARATORY CHARTER SCHOOL OF MATHEMATICS, SCIENCE, TECHNOLOGY AND CAREERS",1928 POINT BREEZE AVE,19145,(215) 334-6144,HIGH SCHOOL,9-12,591,2,CHARTER,452
-8373301.59499191,4855528.67577705,126510008,7684,3359,RICHARD ALLEN PREPARATORY,RICHARD ALLEN PREPARATORY CHARTER SCHOOL,2601 S 58TH ST,19143,(215) 878-5144,MIDDLE SCHOOL,5-8,314,2,CHARTER,453
-8368058.73932087,4859543.0034504,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,RUSSELL BYERS CHARTER SCHOOL,1911 ARCH ST,19103,(215) 972-1700,ELEMENTARY/MIDDLE,K-8,697,2,CHARTER,454
-8363282.0601804,4864065.24851931,114514135,8083,3399,SANKOFA FREEDOM ACADEMY,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,2501 KENSINGTON AVE,19125,(215) 288-2001,ELEMENTARY/MIDDLE/HIGH,K-12,674,2,CHARTER,455
-8367713.25678991,4854865.03349394,126515001,,3880,SOUTH PHILADELPHIA HIGH SCHOOL EOP,SOUTH PHILADELPHIA HIGH SCHOOL EOP,2101 S BROAD ST,19148,(215) 400-8400,HIGH SCHOOL,9-12,83,1,DISTRICT,456
-8375967.91797049,4854047.77724104,108515107,7960,3392,SOUTHWEST LEADERSHIP ACADEMY,SOUTHWEST LEADERSHIP ACADEMY CHARTER SCHOOL,7101 PASCHALL AVE,19142,(215) 729-1939,ELEMENTARY/MIDDLE,K-8,647,2,CHARTER,457
-8356331.85326951,4875689.40840517,192518422,8126,3404,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,1330 RHAWN ST,19111,(215) 742-5100,ELEMENTARY/MIDDLE/HIGH,K-8,1084,2,CHARTER,458
-8366290.80331237,4864034.3018824,126511530,,3441,TECH FREIRE CHARTER SCHOOL,TECH FREIRE CHARTER SCHOOL,2221 N BROAD ST,19132,(267) 507-1111,HIGH SCHOOL,9-12,534,2,CHARTER,459
-8370966.53800425,4856526.87690469,126512674,3617,3424,UNIVERSAL ALCORN CHARTER,UNIVERSAL CHARTER SCHOOL AT ALCORN,3200 DICKINSON ST,19146,(215) 952-6219,ELEMENTARY/MIDDLE,K-8,462,2,CHARTER,460
-8371068.74723954,4856317.7878969,126519434,8195,3417,UNIVERSAL AUDENRIED CHARTER,UNIVERSAL CHARTER SCHOOL AT AUDENRIED,3301 TASKER ST,19145,(215) 952-4801,HIGH SCHOOL,9-12,587,2,CHARTER,461
-8375235.43575365,4862126.83610651,168513758,8145,3410,GUION S BLUFORD ELEMENTARY SCHOOL,GUION S BLUFORD ELEMENTARY SCHOOL,5720 MEDIA ST,19131,(215) 400-9170,ELEMENTARY/MIDDLE,K-8,477,1,DISTRICT,462
-8360669.52446106,4870938.39410792,126517442,8251,3421,UNIVERSAL CREIGHTON CHARTER,UNIVERSAL CHARTER SCHOOL AT CREIGHTON,5401 TABOR AVE,19120,(215) 537-2531,ELEMENTARY/MIDDLE,K-8,664,2,CHARTER,463
-8367629.0284927,4857357.70294916,126513210,7580,3326,UNIVERSAL INSTITUTE,UNIVERSAL INSTITUTE CHARTER SCHOOL,801 S 15TH ST,19146,(215) 732-2876,ELEMENTARY/MIDDLE,K-8,599,2,CHARTER,464
-8369403.62065135,4855557.31195524,126513415,8196,3418,UNIVERSAL VARE CHARTER SCHOOL,UNIVERSAL CHARTER SCHOOL AT VARE,1901 S 23RD ST,19145,(215) 952-8611,MIDDLE SCHOOL,5-8,127,2,CHARTER,465
-8367152.9069333,4874594.17396811,126513020,7548,3314,WEST OAK LANE CHARTER SCHOOL,WEST OAK LANE CHARTER SCHOOL,7115 STENTON AVE,19138,(215) 927-7995,ELEMENTARY/MIDDLE,K-8,970,2,CHARTER,466
-8377249.31662429,4861680.60296747,126510006,7722,3357,WEST PHILADELPHIA ACHIEVEMENT,WEST PHILADELPHIA ACHIEVEMENT CHARTER SCHOOL,6701 CALLOWHILL ST,19151,(215) 476-6471,ELEMENTARY SCHOOL,K-5,653,2,CHARTER,467
-8368174.96720411,4868214.26837536,126510007,7724,3362,WISSAHICKON CHARTER SCHOOL,WISSAHICKON CHARTER SCHOOL,4700 WISSAHICKON AVE,19144,(267) 338-1020,ELEMENTARY/MIDDLE,K-8,988,2,CHARTER,468
-8353413.240313,4872272.88950939,126515001,8493,"8130
","NORTHEAST COMMUNITY PROPEL ACADEMY
",NORTHEAST COMMUNITY PROPEL ACADEMY,7500 ROWLAND AVE,19136,(215) 400-8350,ELEMENTARY/MIDDLE,K-8,1789,1,DISTRICT,469
-8368579.91529318,4854477.60739432,,,,ST MONICA SCHOOL (JUNIOR SCHOOL),ST MONICA JUNIOR SCHOOL,1720 RITNER ST,19145,(215) 334-6001,ELEMENTARY SCHOOL,K-4,,3,ARCHDIOCESE,470
-8366735.22217034,4858698.63837867,326514392,,,K012 KIDS SCHOOL,K012 KIDS SCHOOL,1112 CHESTNUT ST,19107,(215) 545-2930,PRE-K/ELEMENTARY,PREK-3,,3,PRIVATE,471
-8372867.22366165,4865948.65101859,326512996,,,NEW OAKS ACADEMY,NEW OAKS ACADEMY,4200 MONUMENT ST,19131,(215) 581- 3879,UNGRADED,5-12,,3,PRIVATE,472
-8369658.38999853,4866191.29784236,300515320,,,PRODIGY LEARNING CENTERS,PRODIGY LEARNING CENTERS,3345 W HUNTING PARK AVE,19132,(215) 228-7678,PRE-K/ELEMENTARY,PREK-5,,3,PRIVATE,473
-8364532.95443486,4871902.82046323,226515695,,,SAINTS TABERNACLE DAY SCHOOL,SAINTS TABERNACLE DAY SCHOOL,5800 N MARVINE ST,19141,(215) 548-6011 ,ELEMENTARY SCHOOL,PREK-5,,3,PRIVATE,474
-8359803.760601,4872975.48506279,,,,"MATHEMATICS, SCIENCE AND TECHNOLOGY COMMUNITY CHARTER SCHOOL II",MAST COMMUNITY CHARTER SCHOOL II (LAWNCREST CAMPUS),6238 RISING SUN AVE,19111,(215) 398-7960,ELEMENTARY SCHOOL,K-2,,2,CHARTER,475
-8367975.73241842,4853992.32558861,326517070,,,CHILDREN'S HOUSE OF PHILADELPHIA,CHILDREN'S HOUSE OF PHILADELPHIA,2611 S BROAD ST,19148,(215) 570-0757,PRE-K/KINDERGARTEN,PREK-K,,3,PRIVATE,476
-8365010.86311579,4861988.00030036,326511965,,,LITTLE CITY MONTESSORI,LITTLE CITY MONTESSORI,1401 N 5TH ST,19122,(215) 764-0633,PRE-K/KINDERGARTEN,PREK-K,,3,PRIVATE,477
-8376209.42282642,4861317.54445332,,,,,BOYS LATIN OF PHILADELPHIA CHARTER SCHOOL,344 N FELTON ST,19139,(215) 387-5149,MIDDLE SCHOOL,6-8,,2,CHARTER,478
-8363899.37401962,4868236.97392049,,,,,ESPERANZA ACADEMY CHARTER SCHOOL,4261 N 5TH ST,19140,(267) 270-4044,MIDDLE SCHOOL,6-8,,2,CHARTER,479
-8363615.38110673,4865700.04818783,,,,,ESPERANZA ACADEMY CHARTER SCHOOL,3150 N MASCHER ST,19140,(215) 999-0203,ELEMENTARY SCHOOL,K-5,,2,CHARTER,480
-8367068.25554867,4860263.73251505,,,,RE-ENGAGEMENT CENTER,RE-ENGAGEMENT CENTER,440 N BROAD ST,19130,(215) 400-6700,HIGH SCHOOL,9-12,1,1,DISTRICT,481
-8367067.2622713,4860279.65874787,,,,STUDENT TRANSITION CENTER,STUDENT TRANSITION CENTER,440 N BROAD ST,19130,,ELEMENTARY/MIDDLE/HIGH,1-12,46,1,DISTRICT,482
-8372589.1496535,4862312.85565645,,,,BELMONT CHARTER HIGH SCHOOL,BELMONT CHARTER HIGH SCHOOL,1301 BELMONT AVE,19104,(215) 877-1286,HIGH SCHOOL,9-12,,2,CHARTER,483
-8367769.4460808,4866804.5397473,,,,KIPP PHILADELPHIA ELEMENTARY ACADEMY,KIPP PHILADELPHIA ELEMENTARY ACADEMY,2409 W WESTMORELAND ST,19140,(267) 687-7283,ELEMENTARY,K-4,,2,CHARTER,484
-8368286.12051551,4866298.14937694,,,,KIPP PHILADELPHIA PREPARATORY ACADEMY,KIPP PHILADELPHIA PREPARATORY ACADEMY,2600 W CLEARFIELD ST,19132,(215) 227-1728,MIDDLE SCHOOL,5-8,,2,CHARTER,485
-8375972.69268737,4857876.89116484,,,,KIPP WEST PHILADELPHIA PREPARATORY,KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,5900 BALTIMORE AVE,19143,(215) 294-2973,MIDDLE SCHOOL,5-8,,2,CHARTER,486
-8368879.32424962,4870485.66017874,,,,ANTHONY WAYNE ACADEMY,ANTHONY WAYNE ACADEMY,5538 WAYNE AVE,19144,(267) 297-7782,MIDDLE/HIGH,6-12,,3,PRIVATE,487
-8368555.90951703,4859514.65337087,300513960,,,GREENE TOWNE SCHOOL INC,GREENE TOWNE SCHOOL INC.,55 N 22ND ST,19103,(215) 563-6368,ELEMENTARY SCHOOL,PREK-3,,3,PRIVATE,488
-8369008.81592163,4872006.4241657,,,,POINCIANA MONTESSORI,POINCIANA MONTESSORI,6144 GERMANTOWN AVE,19144,(215) 975-0015,ELEMENTARY SCHOOL,K-4,,3,PRIVATE,489
-8369465.19325818,4866919.98003802,,,,SMART CENTER ACADEMY,SMART CENTER ACADEMY,3301 W WESTMORELAND ST,19129,(610) 742-2804,PRE-K/KINDERGARTEN,PREK-K,,3,PRIVATE,490
-8376023.72725808,4864256.44755506,,,,YESHIVA KETANA OF PHILADELPHIA,YESHIVA KETANA OF PHILADELPHIA,5900 DREXEL RD,19131,(610) 756-8367,ELEMENTARY SCHOOL,K-3,,3,PRIVATE,491
-8363170.04057147,4861984.38272179,126515001,6823,5430,(TEMPORARY) AMY 5 AT JAMES MARTIN,(TEMPORARY) ALTERNATIVE MIDDLE YEARS AT JAMES MARTIN ,600 E THOMPSON ST,19125,(215) 400-7190,MIDDLE SCHOOL,6-8,185,1,DISTRICT,492
-8353879.70986986,4872605.45359098,126515001,3766,8270,"(TEMPORARY) HOLME, THOMAS SCHOOL",(TEMPORARY) THOMAS HOLME SCHOOL,3001 RYAN AVE,19152,(215) 400-3130,ELEMENTARY/MIDDLE,K-8,787,1,DISTRICT,493
-8367812.50930308,4864283.80267849,126515001,3786,4270,"(TEMPORARY) DICK, WILLIAM SCHOOL",(TEMPORARY) WILLIAM DICK SCHOOL,2200 N 22ND ST,19132,(215) 400-7340,ELEMENTARY/MIDDLE,K-8,343,1,DISTRICT,494
-8362751.25768895,4870082.65121204,,,,PHILADELPHIA CONTINUATION ACADEMY,PHILADELPHIA CONTINUATION ACADEMY,100 W DUNCANNON AVE,19120,,HIGH SCHOOL,9-12,25,1,DISTRICT,495
